(FALSE HIGH HIGH TRUE HIGH FALSE NORMAL FALSE HIGH NORMAL FALSE HIGH TRUE FALSE HIGH LOW FALSE ZERO LOW LOW LOW NORMAL FALSE NORMAL NORMAL NORMAL FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH HIGH)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE HIGH LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL LOW FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH HIGH)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL TRUE NORMAL HIGH FALSE HIGH TRUE FALSE HIGH LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL NORMAL FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH HIGH)
(FALSE LOW NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE LOW LOW FALSE HIGH NORMAL HIGH HIGH NORMAL FALSE NORMAL NORMAL LOW FALSE NORMAL NORMAL LOW LOW HIGH LOW HIGH HIGH HIGH LOW)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE LOW LOW FALSE HIGH NORMAL HIGH LOW NORMAL FALSE HIGH NORMAL LOW FALSE NORMAL HIGH HIGH LOW HIGH LOW HIGH HIGH HIGH LOW)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE LOW LOW FALSE NORMAL NORMAL LOW LOW NORMAL FALSE NORMAL ONESIDED LOW FALSE NORMAL LOW ZERO ZERO NORMAL NORMAL HIGH HIGH HIGH LOW)
(TRUE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE LOW LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH LOW)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE HIGH LOW TRUE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL NORMAL FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH HIGH)
(FALSE HIGH HIGH FALSE HIGH FALSE NORMAL FALSE LOW LOW FALSE LOW TRUE FALSE NORMAL LOW FALSE HIGH NORMAL HIGH HIGH NORMAL FALSE NORMAL NORMAL LOW FALSE NORMAL NORMAL LOW LOW HIGH LOW HIGH NORMAL NORMAL NORMAL)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL TRUE NORMAL HIGH FALSE HIGH FALSE FALSE HIGH LOW TRUE NORMAL NORMAL LOW LOW NORMAL FALSE NORMAL ESOPHAGEAL HIGH TRUE NORMAL NORMAL ZERO ZERO LOW HIGH HIGH HIGH HIGH HIGH)
